image_id,adcreative_template_id,game_id,budget_mode,daily_budget,expand_enabled,expand_targeting,site_set,deep_link_url,page_spec,link_page_spec,adcreative_elements,link_name_type,link_page_type,promoted_object_id,profile_id,promoted_object_type,automatic_site_enabled,label,optimization_goal,bid_strategy,bid_amount,deep_conversion_type,deep_conversion_behavior_spec,deep_conversion_worth_spec,time_series,attribute,ad_account_id,targeting,plan_auto_task_id,op_id,flag,game_name,platform,auto_acquisition_enabled,auto_acquisition_budget,speed_mode
42768,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '3分钟上手，5分钟上头，来试试你能过多少关？', 'video': 133622, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,519213,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9800,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8854,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
42963,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 134719, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,519213,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9922,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8854,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
43738,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 138600, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,519213,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9597,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8854,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
34335,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '3分钟上手，5分钟上头，来试试你能过多少关？', 'video': 95628, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,519213,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9088,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8854,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
38823,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '3分钟上手，5分钟上头，来试试你能过多少关？', 'video': 114677, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,519213,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9342,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8854,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
43751,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 138663, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,519213,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9917,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8854,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
42768,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 133622, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,508603,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9407,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8843,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
43738,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '3分钟上手，5分钟上头，来试试你能过多少关？', 'video': 138600, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,508603,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9319,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8843,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
34335,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '智商149卡在了39关，这款游戏太烧脑，你能过几关？', 'video': 95628, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,508603,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9787,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8843,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
43751,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '3分钟上手，5分钟上头，来试试你能过多少关？', 'video': 138663, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,508603,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9972,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8843,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
42963,721,1001379,0,0,True,['age'],['SITE_SET_MOMENTS'],,"{'override_canvas_head_option': 'OPTION_CREATIVE_OVERRIDE_CANVAS', 'page_id': '2230311524'}",{'page_id': '2230311524'},"{'description': '3分钟上手，5分钟上头，来试试你能过多少关？', 'video': 134719, 'brand': {'brand_name': '幸存者挑战', 'brand_img': 81958}}",DOWNLOAD_APP,LINK_PAGE_TYPE_CANVAS_WECHAT,1111059412,508603,PROMOTED_OBJECT_TYPE_APP_ANDROID,False,,OPTIMIZATIONGOAL_APP_ACTIVATE,BID_STRATEGY_AVERAGE_COST,9677,DEEP_CONVERSION_WORTH,,"{'goal': 'GOAL_1DAY_PURCHASE_ROAS', 'expected_roi': 0.02}",111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000001111111111111111111111111111111111111100000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,[13268],8843,"{'device_price': None, 'app_install_status': None, 'gender': ['MALE'], 'game_consumption_level': None, 'age': [{'min': 20, 'max': 50}], 'custom_audience': None, 'excluded_custom_audience': [23469904, 23469935], 'network_type': None, 'excluded_converted_audience': {'conversion_behavior_list': None, 'excluded_dimension': None}, 'geo_location': {'regions': None, 'location_types': None}, 'intention': {'targeting_tags': None}, 'interest': {'category_id_list': None, 'keyword_list': None}, 'behavior': [{'category_id_list': None, 'intensity': None, 'keyword_list': None, 'scene': None, 'time_window': None}]}","11427,12063",13268,PYQ,幸存者挑战,1,True,6666,SPEED_MODE_FAST
